FID,id_punto,agno,anomalia_temp_anual,geom
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2eb1,40336,1979,-0.38,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2eb0,40336,1980,0.16,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2eaf,40336,1981,-0.23,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2eae,40336,1982,-0.43,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2ead,40336,1983,-0.84,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2eac,40336,1984,0.3,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2eab,40336,1985,0.28,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2eaa,40336,1986,-0.59,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2ea9,40336,1987,0.43,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2ea8,40336,1988,0.48,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2ea7,40336,1989,-0.59,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2ea6,40336,1990,-0.04,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2ea5,40336,1991,-0.45,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2ea4,40336,1992,-0.61,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2ea3,40336,1993,-0.01,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2ea2,40336,1994,0.58,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2ea1,40336,1995,0.22,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2ea0,40336,1996,0.32,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e9f,40336,1997,-0.23,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e9e,40336,1998,0.54,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e9d,40336,1999,1.26,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e9c,40336,2000,0.67,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e9b,40336,2001,0.85,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e9a,40336,2002,0.92,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e99,40336,2003,0.62,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e98,40336,2004,1.31,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e97,40336,2005,0.62,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e96,40336,2006,1.35,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e95,40336,2007,1.14,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e94,40336,2008,0.97,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e93,40336,2009,1.25,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e92,40336,2010,1.34,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e91,40336,2011,0.73,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e90,40336,2012,0.75,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e8f,40336,2013,-4.02,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e8e,40336,2014,-2.08,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e8d,40336,2015,-1.26,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e8c,40336,2016,-0.61,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e8b,40336,2017,-1.13,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e8a,40336,2018,-1.67,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e89,40336,2019,-1.76,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e88,40336,2020,-1.97,POINT (8989048.88155684 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e87,40337,1901,0.14,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e86,40337,1902,0.29,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e85,40337,1903,0.12,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e84,40337,1904,-0.02,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e83,40337,1905,-0.84,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e82,40337,1906,-0.05,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e81,40337,1907,-0.25,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e80,40337,1908,0.49,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e7f,40337,1909,0.47,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e7e,40337,1910,-0.27,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e7d,40337,1911,-0.27,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e7c,40337,1912,-0.51,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e7b,40337,1913,-0.88,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e7a,40337,1914,-0.63,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e79,40337,1915,0.24,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e78,40337,1916,0.2,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e77,40337,1917,-1.14,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e76,40337,1918,-0.3,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e75,40337,1919,-0.9,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e74,40337,1920,-0.45,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e73,40337,1921,-0.37,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e72,40337,1922,-0.12,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e71,40337,1923,0.21,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e70,40337,1924,0.21,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e6f,40337,1925,-0.31,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e6e,40337,1926,-0.5,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e6d,40337,1927,-0.42,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e6c,40337,1928,0.16,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e6b,40337,1929,0,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e6a,40337,1930,-0.24,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e69,40337,1931,0.11,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e68,40337,1932,0.22,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e67,40337,1933,-0.36,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e66,40337,1934,-0.12,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e65,40337,1935,-0.37,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e64,40337,1936,-0.96,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e63,40337,1937,-0.65,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e62,40337,1938,-0.23,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e61,40337,1939,-0.22,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e60,40337,1940,-0.29,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e5f,40337,1941,0.82,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e5e,40337,1942,0.34,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e5d,40337,1943,0.27,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e5c,40337,1944,0.04,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e5b,40337,1945,-0.25,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e5a,40337,1946,0.43,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e59,40337,1947,0.48,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e58,40337,1948,0.11,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e57,40337,1949,0.25,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e56,40337,1950,-0.16,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e55,40337,1951,0.33,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e54,40337,1952,0.26,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e53,40337,1953,0.72,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e52,40337,1954,0.14,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e51,40337,1955,0.14,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e50,40337,1956,0.34,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e4f,40337,1957,-0.02,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e4e,40337,1958,0.73,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e4d,40337,1959,0.34,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e4c,40337,1960,0.62,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e4b,40337,1961,0.44,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e4a,40337,1962,0.54,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e49,40337,1963,0.61,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e48,40337,1964,0.84,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e47,40337,1965,0.29,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e46,40337,1966,0.24,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e45,40337,1967,-0.25,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e44,40337,1968,-0.33,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e43,40337,1969,0.54,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e42,40337,1970,0.49,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e41,40337,1971,-0.02,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e40,40337,1972,0.09,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e3f,40337,1973,-0.1,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e3e,40337,1974,-0.19,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e3d,40337,1975,-0.73,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e3c,40337,1976,-0.34,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e3b,40337,1977,-0.16,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e3a,40337,1978,-0.57,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e39,40337,1979,-0.45,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e38,40337,1980,0.16,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e37,40337,1981,-0.19,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e36,40337,1982,-0.4,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e35,40337,1983,-0.8,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e34,40337,1984,0.34,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e33,40337,1985,0.29,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e32,40337,1986,-0.55,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e31,40337,1987,0.25,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e30,40337,1988,0.51,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e2f,40337,1989,-0.51,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e2e,40337,1990,0.15,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e2d,40337,1991,-0.31,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e2c,40337,1992,-0.45,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e2b,40337,1993,0.18,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e2a,40337,1994,0.58,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e29,40337,1995,0.24,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e28,40337,1996,0.36,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e27,40337,1997,-0.15,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e26,40337,1998,0.63,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e25,40337,1999,1.27,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e24,40337,2000,0.72,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e23,40337,2001,0.91,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e22,40337,2002,0.94,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e21,40337,2003,0.67,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e20,40337,2004,1.32,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e1f,40337,2005,0.69,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e1e,40337,2006,1.36,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e1d,40337,2007,1.24,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e1c,40337,2008,1.05,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e1b,40337,2009,1.23,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e1a,40337,2010,1.39,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e19,40337,2011,0.79,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e18,40337,2012,0.84,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e17,40337,2013,-5.02,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e16,40337,2014,-3.07,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e15,40337,2015,-2.15,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e14,40337,2016,-1.5,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e13,40337,2017,-2.07,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e12,40337,2018,-2.63,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e11,40337,2019,-2.71,POINT (9044708.626953477 3535725.659799159)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-2e10,40337,2020,-2.9,POINT (9044708.626953477 3535725.659799159)
