FID,id_punto,agno,etp_anual,geom
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1298,40336,2011,813,POINT (8989048.88155684 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1297,40336,2012,837,POINT (8989048.88155684 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1296,40337,1901,732,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1295,40337,1902,726,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1294,40337,1903,738,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1293,40337,1904,732,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1292,40337,1905,702,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1291,40337,1906,723,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1290,40337,1907,717,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-128f,40337,1908,744,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-128e,40337,1909,726,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-128d,40337,1910,723,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-128c,40337,1911,708,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-128b,40337,1912,708,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-128a,40337,1913,699,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1289,40337,1914,711,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1288,40337,1915,714,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1287,40337,1916,726,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1286,40337,1917,690,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1285,40337,1918,711,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1284,40337,1919,705,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1283,40337,1920,711,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1282,40337,1921,702,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1281,40337,1922,711,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1280,40337,1923,741,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-127f,40337,1924,735,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-127e,40337,1925,720,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-127d,40337,1926,702,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-127c,40337,1927,726,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-127b,40337,1928,729,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-127a,40337,1929,714,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1279,40337,1930,717,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1278,40337,1931,735,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1277,40337,1932,735,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1276,40337,1933,729,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1275,40337,1934,729,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1274,40337,1935,729,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1273,40337,1936,711,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1272,40337,1937,714,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1271,40337,1938,720,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1270,40337,1939,723,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-126f,40337,1940,729,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-126e,40337,1941,732,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-126d,40337,1942,741,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-126c,40337,1943,735,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-126b,40337,1944,741,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-126a,40337,1945,732,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1269,40337,1946,729,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1268,40337,1947,738,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1267,40337,1948,729,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1266,40337,1949,729,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1265,40337,1950,723,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1264,40337,1951,735,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1263,40337,1952,717,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1262,40337,1953,720,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1261,40337,1954,702,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1260,40337,1955,702,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-125f,40337,1956,729,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-125e,40337,1957,717,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-125d,40337,1958,723,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-125c,40337,1959,714,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-125b,40337,1960,741,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-125a,40337,1961,726,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1259,40337,1962,723,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1258,40337,1963,741,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1257,40337,1964,735,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1256,40337,1965,714,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1255,40337,1966,735,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1254,40337,1967,729,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1253,40337,1968,735,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1252,40337,1969,744,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1251,40337,1970,747,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1250,40337,1971,729,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-124f,40337,1972,738,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-124e,40337,1973,702,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-124d,40337,1974,708,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-124c,40337,1975,708,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-124b,40337,1976,717,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-124a,40337,1977,714,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1249,40337,1978,705,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1248,40337,1979,702,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1247,40337,1980,705,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1246,40337,1981,705,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1245,40337,1982,693,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1244,40337,1983,699,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1243,40337,1984,732,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1242,40337,1985,723,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1241,40337,1986,711,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1240,40337,1987,693,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-123f,40337,1988,714,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-123e,40337,1989,714,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-123d,40337,1990,702,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-123c,40337,1991,699,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-123b,40337,1992,693,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-123a,40337,1993,705,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1239,40337,1994,711,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1238,40337,1995,702,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1237,40337,1996,693,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1236,40337,1997,720,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1235,40337,1998,684,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1234,40337,1999,714,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1233,40337,2000,711,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1232,40337,2001,711,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1231,40337,2002,687,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1230,40337,2003,696,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-122f,40337,2004,723,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-122e,40337,2005,714,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-122d,40337,2006,714,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-122c,40337,2007,744,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-122b,40337,2008,711,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-122a,40337,2009,720,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1229,40337,2010,720,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1228,40337,2011,702,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1227,40337,2012,717,POINT (9044708.626953477 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1226,40338,1901,822,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1225,40338,1902,816,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1224,40338,1903,822,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1223,40338,1904,819,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1222,40338,1905,792,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1221,40338,1906,807,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1220,40338,1907,804,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-121f,40338,1908,831,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-121e,40338,1909,810,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-121d,40338,1910,810,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-121c,40338,1911,792,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-121b,40338,1912,792,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-121a,40338,1913,786,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1219,40338,1914,798,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1218,40338,1915,807,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1217,40338,1916,813,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1216,40338,1917,774,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1215,40338,1918,798,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1214,40338,1919,792,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1213,40338,1920,789,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1212,40338,1921,792,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1211,40338,1922,807,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1210,40338,1923,822,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-120f,40338,1924,819,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-120e,40338,1925,807,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-120d,40338,1926,789,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-120c,40338,1927,804,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-120b,40338,1928,816,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-120a,40338,1929,804,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1209,40338,1930,801,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1208,40338,1931,822,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1207,40338,1932,819,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1206,40338,1933,807,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1205,40338,1934,813,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1204,40338,1935,819,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1203,40338,1936,798,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1202,40338,1937,795,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1201,40338,1938,810,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-1200,40338,1939,807,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11ff,40338,1940,810,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11fe,40338,1941,825,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11fd,40338,1942,828,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11fc,40338,1943,825,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11fb,40338,1944,825,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11fa,40338,1945,816,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11f9,40338,1946,822,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11f8,40338,1947,828,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11f7,40338,1948,819,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11f6,40338,1949,813,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11f5,40338,1950,810,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11f4,40338,1951,822,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11f3,40338,1952,804,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11f2,40338,1953,810,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11f1,40338,1954,798,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11f0,40338,1955,795,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11ef,40338,1956,822,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11ee,40338,1957,804,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11ed,40338,1958,807,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11ec,40338,1959,801,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11eb,40338,1960,816,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11ea,40338,1961,807,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11e9,40338,1962,807,POINT (9100368.372350115 3535725.659799159)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_-11e8,40338,1963,831,POINT (9100368.372350115 3535725.659799159)
