FID,id_punto,agno,anomalia_pre_anual,geom
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_594b,40336,1976,30.47,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_594c,40336,1977,83.97,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_594d,40336,1978,198.27,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_594e,40336,1979,-42.32,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_594f,40336,1980,35.17,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5950,40336,1981,-18.92,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5951,40336,1982,-38.52,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5952,40336,1983,283.17,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5953,40336,1984,-114.52,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5954,40336,1985,65.27,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5955,40336,1986,84.17,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5956,40336,1987,-132.32,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5957,40336,1988,4.57,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5958,40336,1989,-65.22,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5959,40336,1990,159.67,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_595a,40336,1991,-195.32,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_595b,40336,1992,-131.52,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_595c,40336,1993,-140.82,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_595d,40336,1994,-98.12,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_595e,40336,1995,65.37,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_595f,40336,1996,-88.42,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5960,40336,1997,47.57,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5961,40336,1998,145.97,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5962,40336,1999,-165.52,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5963,40336,2000,54.57,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5964,40336,2001,-218.32,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5965,40336,2002,-131.42,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5966,40336,2003,-80.12,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5967,40336,2004,-332.52,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5968,40336,2005,-208.12,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5969,40336,2006,-161.62,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_596a,40336,2007,-95.02,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_596b,40336,2008,-208.12,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_596c,40336,2009,-196.32,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_596d,40336,2010,-187.92,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_596e,40336,2011,62.17,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_596f,40336,2012,-136.62,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5970,40336,2013,583.57,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5971,40336,2014,439.47,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5972,40336,2015,432.57,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5973,40336,2016,397.57,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5974,40336,2017,467.57,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5975,40336,2018,532.97,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5976,40336,2019,438.37,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5977,40336,2020,433.57,POINT (8989048.88155684 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5978,40337,1901,27.11,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5979,40337,1902,-41.49,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_597a,40337,1903,-91.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_597b,40337,1904,13.91,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_597c,40337,1905,18.41,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_597d,40337,1906,21.81,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_597e,40337,1907,11.01,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_597f,40337,1908,-128.69,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5980,40337,1909,113.81,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5981,40337,1910,22.81,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5982,40337,1911,78.01,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5983,40337,1912,42.91,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5984,40337,1913,35.61,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5985,40337,1914,200.71,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5986,40337,1915,125.11,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5987,40337,1916,37.31,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5988,40337,1917,178.01,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5989,40337,1918,-88.29,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_598a,40337,1919,11.71,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_598b,40337,1920,-48.19,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_598c,40337,1921,-21.29,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_598d,40337,1922,88.61,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_598e,40337,1923,11.61,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_598f,40337,1924,70.61,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5990,40337,1925,70.61,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5991,40337,1926,34.91,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5992,40337,1927,102.91,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5993,40337,1928,1.91,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5994,40337,1929,42.71,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5995,40337,1930,-9.19,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5996,40337,1931,23.01,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5997,40337,1932,-75.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5998,40337,1933,147.91,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5999,40337,1934,-36.19,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_599a,40337,1935,-65.39,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_599b,40337,1936,254.61,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_599c,40337,1937,72.11,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_599d,40337,1938,5.01,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_599e,40337,1939,-86.39,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_599f,40337,1940,5.91,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59a0,40337,1941,-118.99,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59a1,40337,1942,74.11,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59a2,40337,1943,-17.29,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59a3,40337,1944,-99.29,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59a4,40337,1945,52.41,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59a5,40337,1946,15.91,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59a6,40337,1947,-33.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59a7,40337,1948,3.11,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59a8,40337,1949,63.51,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59a9,40337,1950,15.91,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59aa,40337,1951,-39.39,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ab,40337,1952,-18.49,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ac,40337,1953,-79.19,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ad,40337,1954,-24.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ae,40337,1955,29.81,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59af,40337,1956,29.71,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59b0,40337,1957,-25.09,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59b1,40337,1958,-87.19,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59b2,40337,1959,-19.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59b3,40337,1960,-177.39,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59b4,40337,1961,-84.99,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59b5,40337,1962,-97.09,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59b6,40337,1963,75.61,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59b7,40337,1964,-236.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59b8,40337,1965,-71.49,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59b9,40337,1966,-95.99,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ba,40337,1967,-146.99,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59bb,40337,1968,-195.79,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59bc,40337,1969,-39.99,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59bd,40337,1970,-132.79,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59be,40337,1971,199.01,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59bf,40337,1972,-117.69,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59c0,40337,1973,88.01,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59c1,40337,1974,32.71,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59c2,40337,1975,182.11,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59c3,40337,1976,15.21,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59c4,40337,1977,201.41,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59c5,40337,1978,195.61,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59c6,40337,1979,46.61,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59c7,40337,1980,181.51,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59c8,40337,1981,73.41,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59c9,40337,1982,-63.59,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ca,40337,1983,251.01,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59cb,40337,1984,-168.19,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59cc,40337,1985,99.11,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59cd,40337,1986,76.31,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ce,40337,1987,-188.99,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59cf,40337,1988,-84.19,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59d0,40337,1989,-152.19,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59d1,40337,1990,159.21,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59d2,40337,1991,-168.79,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59d3,40337,1992,-107.59,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59d4,40337,1993,-144.09,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59d5,40337,1994,-85.59,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59d6,40337,1995,89.01,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59d7,40337,1996,-70.49,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59d8,40337,1997,86.21,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59d9,40337,1998,141.11,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59da,40337,1999,-135.39,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59db,40337,2000,44.31,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59dc,40337,2001,-172.29,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59dd,40337,2002,-104.09,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59de,40337,2003,-54.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59df,40337,2004,-260.69,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59e0,40337,2005,-162.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59e1,40337,2006,-113.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59e2,40337,2007,-50.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59e3,40337,2008,-163.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59e4,40337,2009,-185.79,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59e5,40337,2010,-124.89,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59e6,40337,2011,43.11,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59e7,40337,2012,-114.59,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59e8,40337,2013,-170.09,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59e9,40337,2014,-270.69,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ea,40337,2015,-245.49,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59eb,40337,2016,-332.09,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ec,40337,2017,-279.69,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ed,40337,2018,-270.99,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ee,40337,2019,-247.99,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59ef,40337,2020,-306.99,POINT (9044708.626953477 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_59f0,40338,1901,24.11,POINT (9100368.372350115 3535725.659799159)
